id,title,status,created,updated,tags,source_id,chapter,page,kindle_location,screenshot_file,evidence_category,confidence,claim,summary,evidence_note,limitations,creative_use,people,events,places,organizations,themes,related_fact_cards,related_questions,type,source_title,statement,source_note,japanese_note,cautions,verification_needed
"FACT_MEXEMP_2439","Napoleon IIIの書簡はMaximilian側の対仏背信論の材料となった","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 302/400ページ","No.4266/7062","スクリーンショット 2026-05-31 13.11.40.png","primary_testimony","probable","Napoleon IIIが以前Maximilianに対して署名条件の履行を示唆する書簡を書いていたことは、Maximilianの公的弁護においてフランスの背信を示す材料になると整理されている。","Napoleon IIIが以前Maximilianに対して署名条件の履行を示唆する書簡を書いていたことは、Maximilianの公的弁護においてフランスの背信を示す材料になると整理されている。","Source note: Napoleon III書簡の短い引用あり。原典未確認。 Japanese note: Maximilian側の防御論として重要。","Cautions: 書簡内容と文脈は原典確認が必要。Maximilian側の解釈を客観的事実化しない。 Verification needed: yes.","Maximilianが「裏切られた皇帝」として自己弁護を組み立てる場面に使える。","Maximilian; Napoleon III","Trial of Maximilian; French intervention in Mexico","Mexico","French Empire; Mexican Empire","imperial self-defence; betrayal narrative; diplomacy","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Napoleon IIIが以前Maximilianに対して署名条件の履行を示唆する書簡を書いていたことは、Maximilianの公的弁護においてフランスの背信を示す材料になると整理されている。","Napoleon III書簡の短い引用あり。原典未確認。","Maximilian側の防御論として重要。","書簡内容と文脈は原典確認が必要。Maximilian側の解釈を客観的事実化しない。","yes"
"FACT_MEXEMP_2440","Maximilianは6月12日に裁判出廷を強く拒んだ","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 302/400ページ","No.4266/7062","スクリーンショット 2026-05-31 13.11.40.png","primary_testimony","probable","1867年6月12日、裁判前夜にMaximilianは法廷への出廷を強く拒んだとされる。","1867年6月12日、裁判前夜にMaximilianは法廷への出廷を強く拒んだとされる。","Source note: 出廷拒否発言が引用形式で示される。原典未確認。 Japanese note: 皇帝としての威厳と被告人としての恐怖が衝突している場面。","Cautions: 発言は回想・証言由来の可能性が高く、逐語性は要確認。 Verification needed: yes.","裁判前夜の心理的崩壊、出廷拒否、側近との緊張に使える。","Maximilian; Antoine Forest; Alphonse Dano","Trial of Maximilian","Querétaro","French diplomatic mission; military tribunal at Querétaro","fear of trial; imperial dignity; illness","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","1867年6月12日、裁判前夜にMaximilianは法廷への出廷を強く拒んだとされる。","出廷拒否発言が引用形式で示される。原典未確認。","皇帝としての威厳と被告人としての恐怖が衝突している場面。","発言は回想・証言由来の可能性が高く、逐語性は要確認。","yes"
"FACT_MEXEMP_2441","BaschはMaximilianの病状を誇張して出廷免除証明を得た","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 302/400ページ","No.4266/7062","スクリーンショット 2026-05-31 13.11.40.png","primary_testimony","probable","Samuel BaschがMaximilianの病状を自由派側の任命医師に対して誇張した後、Maximilianは出廷免除の証明書を得たとされる。","Samuel BaschがMaximilianの病状を自由派側の任命医師に対して誇張した後、Maximilianは出廷免除の証明書を得たとされる。","Source note: Baschの行動として叙述。原典未確認。 Japanese note: 出廷回避は医学的理由と政治的判断が混在する可能性がある。","Cautions: 実際の病状と誇張の程度は別途確認が必要。 Verification needed: yes.","医師Baschが皇帝を守るために病状を操作する場面に使える。","Maximilian; Samuel Basch","Trial of Maximilian","Querétaro","military tribunal at Querétaro","illness; medical certificate; trial avoidance","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Samuel BaschがMaximilianの病状を自由派側の任命医師に対して誇張した後、Maximilianは出廷免除の証明書を得たとされる。","Baschの行動として叙述。原典未確認。","出廷回避は医学的理由と政治的判断が混在する可能性がある。","実際の病状と誇張の程度は別途確認が必要。","yes"
"FACT_MEXEMP_2442","Maximilianの軍法会議は1867年6月13日午前8時に始まった","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 302/400ページ","No.4266/7062","スクリーンショット 2026-05-31 13.11.40.png","historical_fact","probable","Maximilianらに対する軍法会議は、1867年6月13日午前8時にQuerétaroの劇場で開始された。","Maximilianらに対する軍法会議は、1867年6月13日午前8時にQuerétaroの劇場で開始された。","Source note: 日時が明示される。 Japanese note: 6月13日午前8時開始。","Cautions: 裁判記録・他史料との照合が望ましい。 Verification needed: yes.","裁判開始の時間的支点として使える。","Maximilian; Miguel Miramón; Tomás Mejía","Trial of Maximilian","Querétaro","military tribunal at Querétaro; Republic of Mexico","military justice; public trial","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Maximilianらに対する軍法会議は、1867年6月13日午前8時にQuerétaroの劇場で開始された。","日時が明示される。","6月13日午前8時開始。","裁判記録・他史料との照合が望ましい。","yes"
"FACT_MEXEMP_2443","裁判会場はAgustín de Iturbideの名を冠した劇場だった","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 302/400ページ","No.4266/7062","スクリーンショット 2026-05-31 13.11.40.png","historical_fact","probable","軍法会議は、1824年に処刑された初代メキシコ皇帝Agustín de Iturbideの名を冠した劇場で開かれた。","軍法会議は、1824年に処刑された初代メキシコ皇帝Agustín de Iturbideの名を冠した劇場で開かれた。","Source note: Iturbideとの象徴的対応が著者により強調される。 Japanese note: 皇帝裁判の舞台として象徴性が強い。","Cautions: 象徴性の評価はauthor_interpretationを含む。 Verification needed: yes.","劇場・処刑された先代皇帝・舞台上の裁判という重層的演出に使える。","Maximilian; Agustín de Iturbide","Trial of Maximilian","Querétaro; Mexico","military tribunal at Querétaro","symbolism; imperial precedent; execution","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","軍法会議は、1824年に処刑された初代メキシコ皇帝Agustín de Iturbideの名を冠した劇場で開かれた。","Iturbideとの象徴的対応が著者により強調される。","皇帝裁判の舞台として象徴性が強い。","象徴性の評価はauthor_interpretationを含む。","yes"
"FACT_MEXEMP_2444","裁判官団は若い大尉6名と中佐1名で構成された","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 302/400ページ","No.4266/7062","スクリーンショット 2026-05-31 13.11.40.png","historical_fact","probable","軍法会議の裁判官団は、24歳以下の大尉6名と、30代半ばの中佐1名で構成されていたとされる。","軍法会議の裁判官団は、24歳以下の大尉6名と、30代半ばの中佐1名で構成されていたとされる。","Source note: 裁判官構成として叙述。 Japanese note: 若い軍人が裁判官を務めた点が強調される。","Cautions: 裁判官名簿・軍階級の確認が必要。 Verification needed: yes.","被告側の不信感や裁判の緊張感を描く材料。","Maximilian","Trial of Maximilian","Querétaro","military tribunal at Querétaro; Republic of Mexico","military justice; legitimacy of trial","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","軍法会議の裁判官団は、24歳以下の大尉6名と、30代半ばの中佐1名で構成されていたとされる。","裁判官構成として叙述。","若い軍人が裁判官を務めた点が強調される。","裁判官名簿・軍階級の確認が必要。","yes"
"FACT_MEXEMP_2445","MejíaとMiramónは病気や負傷にもかかわらず出廷させられた","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 302/400ページ","No.4266/7062","スクリーンショット 2026-05-31 13.11.40.png","historical_fact","probable","Tomás Mejíaは重病、Miguel Miramónは顔面の銃創を負っていたが、両名は軍法会議への出廷を強いられた。","Tomás Mejíaは重病、Miguel Miramónは顔面の銃創を負っていたが、両名は軍法会議への出廷を強いられた。","Source note: 両名は午前9時に出廷したとされる。 Japanese note: Maximilian本人が出廷しない一方、MejíaとMiramónは出廷させられた。","Cautions: 病状・負傷程度は他史料確認が必要。 Verification needed: yes.","共同被告の身体的苦痛と裁判の苛烈さを描ける。","Tomás Mejía; Miguel Miramón","Trial of Maximilian","Querétaro","military tribunal at Querétaro","military justice; suffering of defendants","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Tomás Mejíaは重病、Miguel Miramónは顔面の銃創を負っていたが、両名は軍法会議への出廷を強いられた。","両名は午前9時に出廷したとされる。","Maximilian本人が出廷しない一方、MejíaとMiramónは出廷させられた。","病状・負傷程度は他史料確認が必要。","yes"
"FACT_MEXEMP_2446","起訴側はMaximilianを1862年1月25日の法に基づく13件の罪で訴えた","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 302/400ページ","No.4266/7062","スクリーンショット 2026-05-31 13.11.40.png","historical_fact","probable","起訴側はMaximilianを、1862年1月25日の法に基づく13件の罪状で訴えた。","起訴側はMaximilianを、1862年1月25日の法に基づく13件の罪状で訴えた。","Source note: 起訴根拠として明示。 Japanese note: 1862年1月25日の法が裁判の法的基礎として出る。","Cautions: 法の正式名称・条文・適用要件は別途確認。 Verification needed: yes.","共和国側の法的処理を描く際の中心資料。","Maximilian","Trial of Maximilian","Querétaro; Mexico","Republic of Mexico; military tribunal at Querétaro","January 25 1862 law; sovereignty; prosecution","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","起訴側はMaximilianを、1862年1月25日の法に基づく13件の罪状で訴えた。","起訴根拠として明示。","1862年1月25日の法が裁判の法的基礎として出る。","法の正式名称・条文・適用要件は別途確認。","yes"
"FACT_MEXEMP_2447","主要罪状は共和国への反逆とBlack Decree署名だった","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 302/400ページ","No.4266/7062","スクリーンショット 2026-05-31 13.11.40.png","historical_fact","probable","起訴側の主要な罪状は、Maximilianが共和国に対する反逆者として武装したこと、および1865年10月3日のBlack Decreeに署名して多数のメキシコ人の違法な死をもたらしたことだった。","起訴側の主要な罪状は、Maximilianが共和国に対する反逆者として武装したこと、および1865年10月3日のBlack Decreeに署名して多数のメキシコ人の違法な死をもたらしたことだった。","Source note: 起訴内容として叙述。 Japanese note: Black Decreeは裁判で中心的な責任追及対象。","Cautions: 死者数やBlack Decreeの具体的適用は別途検証。 Verification needed: yes.","Maximilianの法的責任と共和国側の処罰論を描く材料。","Maximilian","Trial of Maximilian; Black Decree","Mexico","Republic of Mexico; Mexican Empire","treason; unlawful executions; war responsibility","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","起訴側の主要な罪状は、Maximilianが共和国に対する反逆者として武装したこと、および1865年10月3日のBlack Decreeに署名して多数のメキシコ人の違法な死をもたらしたことだった。","起訴内容として叙述。","Black Decreeは裁判で中心的な責任追及対象。","死者数やBlack Decreeの具体的適用は別途検証。","yes"
"FACT_MEXEMP_2448","弁護側は法廷の管轄権を否定し罪状に反論した","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 302/400ページ","No.4266/7062","スクリーンショット 2026-05-31 13.11.40.png","historical_fact","probable","Maximilian側の弁護は、軍法会議の管轄権を否定し、罪状に反論したうえで、最後に同情へ訴える構成だった。","Maximilian側の弁護は、軍法会議の管轄権を否定し、罪状に反論したうえで、最後に同情へ訴える構成だった。","Source note: 弁護方針として要約される。 Japanese note: 無罪主張だけでなく助命も視野に入っていた可能性。","Cautions: 実際の弁論全文・弁護人の論理は別途確認。 Verification needed: yes.","弁護演説の構造づくりに使える。","Maximilian","Trial of Maximilian","Querétaro","military tribunal at Querétaro","legal defence; jurisdiction; appeal to compassion","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Maximilian側の弁護は、軍法会議の管轄権を否定し、罪状に反論したうえで、最後に同情へ訴える構成だった。","弁護方針として要約される。","無罪主張だけでなく助命も視野に入っていた可能性。","実際の弁論全文・弁護人の論理は別途確認。","yes"
"FACT_MEXEMP_2449","Forestは裁判中にBaron Eduard von Lagoから呼び出された","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 302/400ページ","No.4266/7062","スクリーンショット 2026-05-31 13.11.40.png","primary_testimony","probable","6月13日午後、Miramónの弁護が読まれている最中、Antoine ForestはBaron Eduard von Lagoから劇場外へ呼び出された。","6月13日午後、Miramónの弁護が読まれている最中、Antoine ForestはBaron Eduard von Lagoから劇場外へ呼び出された。","Source note: ForestとLagoの行動として叙述。原典未確認。 Japanese note: 裁判中に裏で逃亡計画が動き出す転換点。","Cautions: ForestまたはLagoの証言・回想の確認が必要。 Verification needed: yes.","劇場内の裁判と劇場外の密談を対比できる。","Antoine Forest; Baron Eduard von Lago; Miguel Miramón","Trial of Maximilian; attempted escape plot","Querétaro","French diplomatic mission; Austrian diplomatic mission; military tribunal at Querétaro","diplomacy; secrecy; escape planning","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","6月13日午後、Miramónの弁護が読まれている最中、Antoine ForestはBaron Eduard von Lagoから劇場外へ呼び出された。","ForestとLagoの行動として叙述。原典未確認。","裁判中に裏で逃亡計画が動き出す転換点。","ForestまたはLagoの証言・回想の確認が必要。","yes"
"FACT_MEXEMP_2450","LagoはForestにMaximilianの同夜逃亡計画を明かした","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / 10 THE TRIAL","Kindle PC 302/400ページ","No.4266/7062","スクリーンショット 2026-05-31 13.11.40.png","primary_testimony","probable","Baron Eduard von LagoはAntoine Forestに対し、Maximilianの逃亡がその夜に手配されていると説明した。","Baron Eduard von LagoはAntoine Forestに対し、Maximilianの逃亡がその夜に手配されていると説明した。","Source note: LagoがForestに秘密保持を誓わせた後に説明。 Japanese note: 外交官も逃亡工作に巻き込まれていた。","Cautions: 証言出典と具体的な関与範囲を要確認。 Verification needed: yes.","密談場面、誓約、逃亡計画の開示に使える。","Baron Eduard von Lago; Antoine Forest; Maximilian","attempted escape plot","Querétaro","Austrian diplomatic mission; French diplomatic mission","escape; diplomatic involvement; secrecy","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Baron Eduard von LagoはAntoine Forestに対し、Maximilianの逃亡がその夜に手配されていると説明した。","LagoがForestに秘密保持を誓わせた後に説明。","外交官も逃亡工作に巻き込まれていた。","証言出典と具体的な関与範囲を要確認。","yes"
