"id","title","status","created","updated","tags","source_id","chapter","page","kindle_location","screenshot_file","evidence_category","confidence","claim","summary","evidence_note","limitations","creative_use","people","events","places","organizations","themes","related_fact_cards","related_questions","type","source_title","statement","source_note","japanese_note","cautions","verification_needed"
"FACT_MEXEMP_2515","Maximilianの遺体は安価な木棺に納められ修道院へ運ばれた","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 311/400ページ","No.4395/7062","スクリーンショット 2026-05-31 13.11.53.png","historical_fact","probable","処刑後、Maximilianの遺体は安価な木棺に入れられ、収監されていた修道院へ運ばれた。","処刑後、Maximilianの遺体は安価な木棺に入れられ、収監されていた修道院へ運ばれた。","Source note: cheap wooden coffin. Japanese note: 遺体処理の冒頭。","Cautions: 遺体処理の詳細は別史料で確認すること。 Verification needed: yes.","皇帝の死後の扱いを、権威の失墜として描ける。","Maximilian","Execution aftermath","Querétaro","Republic of Mexico; Juárez government","body politics; imperial collapse","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","処刑後、Maximilianの遺体は安価な木棺に入れられ、収監されていた修道院へ運ばれた。","cheap wooden coffin","遺体処理の冒頭。","遺体処理の詳細は別史料で確認すること。","yes"
"FACT_MEXEMP_2516","Felix Salm-Salmは遺体処理時の侮蔑的態度を伝えている","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 311/400ページ","No.4395/7062","スクリーンショット 2026-05-31 13.11.53.png","primary_testimony","probable","ShawcrossはFelix Salm-Salmに依拠し、Maximilianの遺体を処理した医師や警備兵が侮蔑的な態度や冗談を示したと紹介している。","ShawcrossはFelix Salm-Salmに依拠し、Maximilianの遺体を処理した医師や警備兵が侮蔑的な態度や冗談を示したと紹介している。","Source note: Salm-Salm testimony. Japanese note: 遺体処理の屈辱的描写。","Cautions: Salm-Salm側の立場と回想録的脚色を考慮すること。共和派全体の性格描写へ拡大しない。 Verification needed: yes.","帝政側・欧州側の屈辱感を表す場面に使える。","Maximilian; Felix Salm-Salm","Execution aftermath","Querétaro","Juárez government","primary testimony; corpse treatment; memory politics","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","ShawcrossはFelix Salm-Salmに依拠し、Maximilianの遺体を処理した医師や警備兵が侮蔑的な態度や冗談を示したと紹介している。","Salm-Salm testimony","遺体処理の屈辱的描写。","Salm-Salm側の立場と回想録的脚色を考慮すること。共和派全体の性格描写へ拡大しない。","yes"
"FACT_MEXEMP_2517","JuárezはQuerétaroでMaximilianの遺体を確認した","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 311/400ページ","No.4395/7062","スクリーンショット 2026-05-31 13.11.53.png","historical_fact","probable","Mexico Cityへ向かう途中、Benito JuárezはQuerétaroでMaximilianの遺体を見たとされる。Shawcrossは、これがJuárezがMaximilianを実際に目にした最初の機会だったと述べている。","Mexico Cityへ向かう途中、Benito JuárezはQuerétaroでMaximilianの遺体を見たとされる。Shawcrossは、これがJuárezがMaximilianを実際に目にした最初の機会だったと述べている。","Source note: Juárez saw Maximilian dead. Japanese note: 生前ではなく死後の対面として整理される。","Cautions: 日付と同行者は要確認。 Verification needed: yes.","二人の政治的対立が、直接対面ではなく遺体確認で終わる象徴的場面として使える。","Benito Juárez; Maximilian","Execution aftermath","Querétaro; Mexico City","Republic of Mexico; Juárez government","republican victory; body politics","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Mexico Cityへ向かう途中、Benito JuárezはQuerétaroでMaximilianの遺体を見たとされる。Shawcrossは、これがJuárezがMaximilianを実際に目にした最初の機会だったと述べている。","Juárez saw Maximilian dead","生前ではなく死後の対面として整理される。","日付と同行者は要確認。","yes"
"FACT_MEXEMP_2518","ShawcrossはJuárezが遺体返還を外交カードにしようとしたと整理する","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 311/400ページ","No.4395/7062","スクリーンショット 2026-05-31 13.11.53.png","author_interpretation","probable","Shawcrossは、JuárezがMaximilianの遺体を直ちにAustriaへ返還せず、Franz Josephから共和制メキシコの承認を得るための交渉材料にしようとしたと整理している。","Shawcrossは、JuárezがMaximilianの遺体を直ちにAustriaへ返還せず、Franz Josephから共和制メキシコの承認を得るための交渉材料にしようとしたと整理している。","Source note: corpse as leverage. Japanese note: Juárezの意図に関する著者整理。","Cautions: Juárezの意図は書簡・外交文書で要確認。冷酷さだけに還元しない。 Verification needed: yes.","遺体返還をめぐる外交交渉として描ける。","Benito Juárez; Maximilian; Franz Joseph","Transfer of Maximilian’s remains","Mexico; Austria","Republic of Mexico; Juárez government; Habsburg dynasty","diplomacy; recognition; sovereignty; body politics","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、JuárezがMaximilianの遺体を直ちにAustriaへ返還せず、Franz Josephから共和制メキシコの承認を得るための交渉材料にしようとしたと整理している。","corpse as leverage","Juárezの意図に関する著者整理。","Juárezの意図は書簡・外交文書で要確認。冷酷さだけに還元しない。","yes"
"FACT_MEXEMP_2519","Maximilianの遺体はMexico Cityで数か月保管された","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 311/400ページ","No.4395/7062","スクリーンショット 2026-05-31 13.11.53.png","historical_fact","probable","Maximilianの防腐処理された遺体はMexico Cityへ移され、返還許可が出るまで数か月間そこに留め置かれた。","Maximilianの防腐処理された遺体はMexico Cityへ移され、返還許可が出るまで数か月間そこに留め置かれた。","Source note: remained for months. Japanese note: 返還までの遺体保管。","Cautions: 保管場所・期間は要確認。 Verification needed: yes.","戦後処理・外交圧力・遺体の政治性を描ける。","Maximilian","Transfer of Maximilian’s remains","Mexico City","Juárez government; Republic of Mexico","corpse treatment; diplomacy; imperial aftermath","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Maximilianの防腐処理された遺体はMexico Cityへ移され、返還許可が出るまで数か月間そこに留め置かれた。","remained for months","返還までの遺体保管。","保管場所・期間は要確認。","yes"
"FACT_MEXEMP_2520","1867年11月25日にMaximilianの棺はNovaraへ積まれた","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 311/400ページ","No.4395/7062","スクリーンショット 2026-05-31 13.11.53.png","historical_fact","probable","1867年11月25日、Maximilianの棺は彼が愛着を持っていた艦船Novaraに積まれ、欧州へ向かった。","1867年11月25日、Maximilianの棺は彼が愛着を持っていた艦船Novaraに積まれ、欧州へ向かった。","Source note: Novara. Japanese note: 遺体の欧州返還開始。","Cautions: 出航地・手続き・同乗者は要確認。 Verification needed: yes.","MiramarからMexicoへ向かった物語が、Novaraで逆方向に閉じる構図に使える。","Maximilian","Transfer of Maximilian’s remains","Mexico; Europe","Novara; Habsburg dynasty","return of remains; imperial memory","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","1867年11月25日、Maximilianの棺は彼が愛着を持っていた艦船Novaraに積まれ、欧州へ向かった。","Novara","遺体の欧州返還開始。","出航地・手続き・同乗者は要確認。","yes"
"FACT_MEXEMP_2521","1868年1月16日にMaximilianの棺はTriesteへ到着した","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 311/400ページ","No.4395/7062","スクリーンショット 2026-05-31 13.11.53.png","historical_fact","probable","1868年1月16日、黒布とメキシコ帝国の紋章で飾られた船がMaximilianの棺をTriesteへ運んだ。","1868年1月16日、黒布とメキシコ帝国の紋章で飾られた船がMaximilianの棺をTriesteへ運んだ。","Source note: black velvet; coat of arms. Japanese note: 欧州到着場面。","Cautions: 船名・到着時刻・儀礼詳細は要確認。 Verification needed: yes.","黒布・紋章・群衆の視覚的葬送場面に使える。","Maximilian","Transfer of Maximilian’s remains","Trieste","Mexican Empire; Habsburg dynasty","funeral symbolism; imperial memory","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","1868年1月16日、黒布とメキシコ帝国の紋章で飾られた船がMaximilianの棺をTriesteへ運んだ。","black velvet; coat of arms","欧州到着場面。","船名・到着時刻・儀礼詳細は要確認。","yes"
"FACT_MEXEMP_2522","Maximilianの棺は1868年1月17日にHofburgへ届けられた","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 311/400ページ","No.4395/7062","スクリーンショット 2026-05-31 13.11.53.png","primary_testimony","probable","1868年1月17日、Maximilianの棺はViennaのHofburgへ届けられ、母Sophieが激しく悲嘆したと描かれる。","1868年1月17日、Maximilianの棺はViennaのHofburgへ届けられ、母Sophieが激しく悲嘆したと描かれる。","Source note: Hofburg arrival. Japanese note: 母Sophieの反応を含む。","Cautions: Sophieの反応は証言・回想の出典確認が必要。 Verification needed: yes.","王朝悲劇の終幕場面として使える。","Maximilian; Sophie","Transfer of Maximilian’s remains","Vienna; Hofburg","Habsburg dynasty","dynastic tragedy; mourning","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","1868年1月17日、Maximilianの棺はViennaのHofburgへ届けられ、母Sophieが激しく悲嘆したと描かれる。","Hofburg arrival","母Sophieの反応を含む。","Sophieの反応は証言・回想の出典確認が必要。","yes"
"FACT_MEXEMP_2523","ShawcrossはMaximilianに統治者としての資質があったと評価する","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 311/400ページ","No.4395/7062","スクリーンショット 2026-05-31 13.11.53.png","author_interpretation","probable","Shawcrossは、Maximilianについて、皇帝になっていなければ統治能力を疑われなかっただろうという趣旨の評価を示している。","Shawcrossは、Maximilianについて、皇帝になっていなければ統治能力を疑われなかっただろうという趣旨の評価を示している。","Source note: Tacitean epithet. Japanese note: 著者による人物総括。","Cautions: 著者評価であり、史実そのものではない。反対評価も確認すること。 Verification needed: yes.","失敗した理想主義者としてのMaximilian像に使える。","Maximilian","Fall of the Mexican Empire","Mexico","Mexican Empire","authorial assessment; kingship; character","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、Maximilianについて、皇帝になっていなければ統治能力を疑われなかっただろうという趣旨の評価を示している。","Tacitean epithet","著者による人物総括。","著者評価であり、史実そのものではない。反対評価も確認すること。","yes"
"FACT_MEXEMP_2524","ShawcrossはMaximilianの自由主義的・啓蒙的理念を強調する","draft","2026-06-13","2026-06-13","fact-card;chapter2;mexemp;shawcross","SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO","Chapter 2 THE ARCHDUKE AND THE PRINCESS / EPILOGUE","Kindle PC 311/400ページ","No.4395/7062","スクリーンショット 2026-05-31 13.11.53.png","author_interpretation","probable","Shawcrossは、Maximilianが自由主義的で啓蒙的な王侯として、臣民の生活改善、ペオンの貧困からの解放、教育・科学・芸術の庇護、米国の侵入から安全な強国メキシコの建設を望んだと整理している。","Shawcrossは、Maximilianが自由主義的で啓蒙的な王侯として、臣民の生活改善、ペオンの貧困からの解放、教育・科学・芸術の庇護、米国の侵入から安全な強国メキシコの建設を望んだと整理している。","Source note: liberal prince; peonage; education. Japanese note: Maximilianの理念面の総括。","Cautions: 政策の実効性・現地受容・共和派改革との関係は別途検証。 Verification needed: yes.","善意と統治現実の乖離を描く基礎に使える。","Maximilian","Mexican Empire","Mexico","Mexican Empire; United States","liberal monarchy; reform; education; peonage; modernization","","","fact_card","The Last Emperor of Mexico: A Disaster in the New World","Shawcrossは、Maximilianが自由主義的で啓蒙的な王侯として、臣民の生活改善、ペオンの貧困からの解放、教育・科学・芸術の庇護、米国の侵入から安全な強国メキシコの建設を望んだと整理している。","liberal prince; peonage; education","Maximilianの理念面の総括。","政策の実効性・現地受容・共和派改革との関係は別途検証。","yes"
